rated,created_at,last_move_at,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,increment_base,increment_bonus,n_moves_played,first_move,last_move
1,1484302630710.0,1484303403729.0,74,3,0,8900,1775,9129,1760,195,1150,5,5,5,74,13,396
1,1484293841222.0,1484301390129.0,2,2,0,790,1710,9129,1750,171,639,2,5,5,2,13,1919
1,1484293028609.0,1484293804009.0,89,1,2,8677,1870,9129,1757,193,778,5,5,5,89,13,951
1,1484292915628.0,1484293009311.0,15,1,2,9225,1750,4501,1622,173,173,7,5,5,15,13,1183
1,1484292094397.0,1484292770225.0,63,3,0,3069,1726,9129,1739,193,777,4,5,5,63,13,1798
1,1484285161394.0,1484285910624.0,66,3,2,9225,1720,8617,1726,241,980,4,5,5,66,11,1656
1,1484284367194.0,1484285153526.0,67,1,2,8700,1714,9129,1732,193,1034,5,5,5,67,13,954
1,1484284027015.0,1484284350668.0,32,1,0,9225,1744,8617,1701,92,1202,3,5,5,32,13,1141
1,1484278587451.0,1484279407179.0,108,0,1,2583,1689,9129,1746,193,778,5,5,5,108,13,341
1,1484277593187.0,1484278545078.0,75,1,2,1309,1551,9129,1764,193,777,4,5,5,75,13,1030
1,1484276759988.0,1484277511698.0,50,2,0,7103,1649,9129,1756,19,247,2,5,5,50,9,1217
1,1484267812029.0,1484268223389.0,42,3,0,8446,1659,9129,1751,193,778,5,5,5,42,13,666
1,1484265967729.0,1484266737629.0,83,3,2,9225,1739,4298,1754,173,166,8,5,5,83,13,1603
1,1484265419890.0,1484265931830.0,57,3,2,4190,1742,9129,1751,197,297,7,5,5,57,13,1149
1,1484261109002.0,1484261555352.0,69,3,2,9225,1738,8066,1775,152,331,3,5,5,69,13,334
1,1484257967867.0,1484258474515.0,51,1,2,9225,1731,3118,1575,173,173,7,5,5,51,13,1454
1,1484256662480.0,1484257964202.0,172,0,1,3013,1571,9129,1736,197,297,7,5,5,172,13,351
1,1484253994573.0,1484254456941.0,33,3,2,9225,1728,5317,1632,173,173,7,5,5,33,13,1648
1,1484253029141.0,1484253932151.0,73,2,2,3834,1570,9129,1745,176,1448,4,5,5,73,13,1035
1,1484238402757.0,1484238769949.0,33,3,0,7546,1675,9129,1744,193,1034,5,5,5,33,13,1176
1,1484237348336.0,1484238355210.0,95,3,2,9225,1737,6447,1568,264,922,7,5,5,95,11,2043
1,1484177483213.0,1484177976784.0,45,1,2,6313,1659,9129,1752,0,30,1,5,5,45,4,995
1,1484170995263.0,1484171647751.0,51,1,2,6748,1641,9129,1777,71,759,5,5,5,51,13,1036
1,1484128789315.0,1484129793454.0,88,1,0,9225,1793,3515,1695,258,870,5,5,5,88,11,1159
1,1484127243267.0,1484128262036.0,129,2,2,7571,1816,9129,1805,72,1141,4,5,5,129,13,1809
1,1483995850820.0,1483996359730.0,66,1,0,8894,1874,3067,1486,206,510,10,10,0,66,13,1192
1,1483994770208.0,1483995216938.0,61,3,2,8894,1833,5361,1602,206,463,6,10,0,61,13,1880
1,1483208543223.0,1483208845465.0,41,1,2,359,1691,1798,1215,192,785,5,5,8,41,13,150
1,1483208065737.0,1483208474290.0,104,1,0,1767,1280,9190,1244,73,13,3,15,0,104,13,1003
1,1483207462184.0,1483207598184.0,28,1,0,1767,1297,6867,1659,84,134,5,5,8,28,13,1271
1,1483206422218.0,1483207245260.0,52,3,0,9118,1427,1798,1172,241,967,4,20,10,52,11,1094
0,1467809815201.0,1467810702881.0,103,1,2,8933,1572,1798,1172,117,1194,4,5,5,103,13,1292
1,1467809419710.0,1467809809432.0,39,3,2,5223,1552,1798,1193,198,302,8,20,6,39,13,10
1,1467567367830.0,1467567951220.0,96,1,0,1767,1209,9137,1628,0,1433,1,4,6,96,12,1792
1,1504109904657.0,1504110747205.0,59,1,2,4969,1118,6489,1125,152,359,3,10,0,59,11,876
1,1504109060095.0,1504109611924.0,64,3,2,8857,1177,5057,1131,81,111,2,10,0,64,13,328
1,1504098939577.0,1504099030105.0,13,3,0,5012,1019,5057,1138,241,967,4,10,0,13,2,823
1,1500718982575.0,1500719737464.0,48,3,0,9398,1176,5057,1120,0,1433,1,10,0,48,12,896
1,1492215549850.0,1492216124848.0,78,3,0,4969,1138,4792,1093,73,0,2,10,0,78,13,825
1,1490635847682.0,1490636292232.0,54,1,0,7023,1156,5057,1120,191,647,4,10,0,54,13,861
1,1490365485435.0,1490366115565.0,53,1,2,4969,1114,4446,820,239,961,2,10,0,53,11,1147
1,1488499325154.0,1488499530406.0,35,1,2,4133,1164,5057,1130,3,62,2,10,0,35,15,1183
1,1486906945730.0,1486907528082.0,49,3,2,4969,1110,4256,1148,239,961,2,10,0,49,11,643
1,1486305455930.0,1486305810841.0,43,3,2,4969,1096,661,1012,0,434,1,10,0,43,16,1469
1,1486161580748.0,1486162367963.0,65,1,2,420,1075,5057,1116,0,409,1,10,0,65,17,1111
1,1485249721835.0,1485250342020.0,57,3,2,4969,1113,2594,1209,171,651,3,10,0,57,13,91
1,1485201323004.0,1485202308873.0,88,2,0,4969,1130,2537,1203,239,961,2,10,0,88,11,1710
1,1485094271120.0,1485094754482.0,60,3,0,4969,1159,268,1068,192,784,4,10,0,60,13,331
1,1485090793321.0,1485091900556.0,128,1,0,9232,1228,5057,1128,193,1035,5,10,0,128,13,980
1,1484938519090.0,1484939620827.0,167,1,2,94,1012,5057,1164,192,784,4,10,0,167,13,1556
1,1484312764712.0,1484313408944.0,80,3,0,4969,1174,6652,1453,196,1150,7,10,0,80,13,1603
1,1484059481981.0,1484063085832.0,21,2,2,2828,1270,5057,1226,171,662,4,10,0,21,13,635
1,1483817654459.0,1483818271514.0,87,1,2,8049,1375,5057,1248,3,62,2,10,0,87,15,1550
1,1483285005707.0,1483285541200.0,53,1,2,9258,1293,5057,1282,193,777,4,10,0,53,13,998
1,1504240360720.0,1504240810177.0,61,3,2,8363,1810,5948,1686,36,283,2,10,0,61,11,1716
1,1504240139488.0,1504240337321.0,33,3,2,5892,1680,4188,1499,206,463,6,10,0,33,13,1578
1,1504239618636.0,1504240106240.0,54,3,2,59,1882,5948,1686,36,283,2,10,0,54,11,1804
1,1504239006735.0,1504239535556.0,101,1,2,8914,1929,5948,1690,172,184,9,10,0,101,13,1274
1,1504238403342.0,1504238948237.0,63,3,2,5892,1681,8968,1614,192,784,4,10,0,63,13,1076
1,1492322401971.0,1492323355367.0,135,1,2,1632,1717,5948,1664,208,533,9,10,0,135,13,844
1,1500213155013.0,1500213735859.0,80,1,0,4744,1193,7470,1421,152,330,3,5,5,80,13,1283
1,1494864070836.0,1494864561235.0,65,1,2,7460,1414,4831,1271,191,645,4,5,5,65,13,907
1,1494863752145.0,1494864050455.0,38,1,0,4744,1500,7470,1404,36,433,2,5,5,38,11,1117
1,1476459373063.0,1476459694308.0,66,1,0,7447,1500,7470,1394,152,363,3,5,5,66,13,876
1,1473579850116.0,1473580327400.0,41,1,2,7460,1391,2271,1041,197,297,7,5,5,41,13,1159
1,1473579424447.0,1473579839780.0,40,1,0,2237,1044,7470,1388,152,311,2,5,5,40,13,1672
1,1464449205718.0,1464449984488.0,69,3,0,7460,1403,7506,1314,140,1341,12,8,0,69,13,344
1,1464448619738.0,1464448876710.0,34,3,0,4155,1358,7470,1392,152,311,2,8,0,34,13,2054
1,1462092162490.0,1462093046070.0,48,2,0,7389,1558,7470,1372,154,323,9,10,0,48,13,330
0,1503128459775.0,1503128743892.0,31,3,2,9077,1951,878,1500,264,874,4,10,0,31,11,679
0,1503127841576.0,1503128386935.0,44,3,0,888,1500,8988,1951,117,1194,4,10,0,44,13,1901
0,1503127710496.0,1503127835744.0,23,1,2,9077,1951,4982,1435,258,868,5,10,0,23,11,1201
0,1503127452138.0,1503127705076.0,52,1,0,4906,1435,8988,1951,239,963,4,10,0,52,11,1147
0,1503127262841.0,1503127448083.0,27,1,2,9077,1951,738,1500,36,283,2,10,0,27,11,927
0,1503077235732.0,1503077823708.0,54,3,0,9077,1951,4834,1875,343,630,9,10,0,54,11,1306
0,1503076539559.0,1503077210677.0,51,3,0,9077,1951,446,1848,61,191,2,10,0,51,11,293
0,1502640743901.0,1502641471926.0,86,3,0,2298,1679,8988,1951,117,1194,4,10,0,86,13,1594
0,1502640643120.0,1502640737000.0,29,3,2,9077,1951,2340,1679,258,868,5,10,0,29,11,943
0,1502640193556.0,1502640637499.0,78,3,0,2298,1679,8988,1951,117,1194,4,10,0,78,13,2014
0,1502639837144.0,1502640166109.0,97,3,2,9077,1951,4874,1513,248,1387,5,10,0,97,11,334
0,1502639166331.0,1502639817393.0,54,3,0,5860,1740,8988,1951,247,928,7,10,0,54,11,937
0,1502638667949.0,1502639146497.0,73,3,2,9077,1951,7207,1475,258,868,5,10,0,73,11,1600
1,1493924711881.0,1493925473306.0,70,1,0,557,1029,2603,1753,307,27,1,10,0,70,3,1441
0,1482401911212.0,1482402462981.0,41,3,0,8190,1242,3710,1336,193,778,5,5,5,41,13,673
0,1482398081362.0,1482398960399.0,81,1,2,9257,1500,3710,1336,197,293,6,5,5,81,13,1541
0,1482392418574.0,1482393713456.0,68,3,0,3597,1336,7525,1500,240,967,4,12,8,68,11,339
0,1482391502400.0,1482391792343.0,30,3,0,3597,1336,8579,1500,241,992,3,5,8,30,2,713
1,1482391366270.0,1482391491223.0,9,3,2,3192,1524,3710,1500,71,759,5,40,0,9,13,1945
1,1496681716964.0,1496682015905.0,22,0,1,8279,1257,3869,1500,36,433,2,15,5,22,11,760
1,1491255309376.0,1491256181220.0,73,1,2,8279,1259,5291,1252,152,359,3,20,10,73,11,572
1,1491255090922.0,1491255303240.0,28,3,0,8279,1268,4480,1318,248,1377,4,8,8,28,11,691
1,1491084617579.0,1491085238790.0,31,3,2,6311,1314,8216,1278,172,164,3,10,7,31,13,668
1,1491083603502.0,1491084585962.0,109,2,1,5573,1316,8216,1276,171,650,3,10,1,109,13,316
1,1490896219618.0,1490896859299.0,72,3,0,8279,1295,9160,1374,264,874,4,8,0,72,11,311
1,1490896101013.0,1490896196805.0,13,3,2,8279,1282,1166,1358,258,868,5,20,0,13,11,1067
1,1490820177604.0,1490821746362.0,125,3,2,2734,1263,8216,1293,240,1009,6,10,5,125,11,1217
1,1490785798628.0,1490786549183.0,37,1,2,8279,1282,2592,1309,36,214,2,10,2,37,11,1162
1,1490015164058.0,1490016363000.0,78,3,2,8279,1272,6330,1246,264,874,4,15,0,78,11,313
1,1489930717509.0,1489931852776.0,78,1,0,8279,1280,342,1366,241,967,4,10,5,78,11,1277
1,1489930552405.0,1489930707004.0,17,3,2,9370,1305,8216,1290,37,960,2,5,5,17,11,1913
1,1489929717561.0,1489930523204.0,33,3,2,1894,1383,8216,1299,204,466,7,15,10,33,13,442
1,1489929146554.0,1489929424444.0,24,1,0,1934,1350,8216,1286,215,1054,6,10,2,24,13,1216
1,1489873808141.0,1489874432414.0,52,3,0,5787,1205,8216,1278,265,907,5,20,0,52,11,1209
1,1489873643058.0,1489873759224.0,15,3,2,8279,1268,3753,1215,264,874,4,10,1,15,11,1058
1,1489871699378.0,1489872970149.0,128,1,0,8279,1273,1274,1480,248,1387,5,10,2,128,11,1292
1,1489870854284.0,1489871678576.0,59,1,2,8157,1333,8216,1283,172,164,3,20,10,59,13,1468
1,1489848341757.0,1489850321754.0,145,3,2,795,1368,8216,1291,24,257,4,20,2,145,9,2007
1,1489841526527.0,1489842116709.0,40,3,0,8279,1301,6206,1341,36,286,6,10,15,40,11,1313
1,1489841163668.0,1489841516236.0,25,3,0,8279,1311,5945,1349,248,1387,5,10,5,25,11,548
1,1489840687060.0,1489840966750.0,22,3,0,8279,1317,3914,1490,248,1377,4,9,10,22,11,658
1,1489512628841.0,1489513744537.0,54,3,0,6193,1302,8216,1306,240,967,4,20,0,54,11,459
1,1489511580124.0,1489512578946.0,53,3,2,8279,1297,7186,1236,245,943,4,15,0,53,11,184
1,1489510238937.0,1489511442650.0,105,3,2,8279,1289,572,1195,264,874,4,20,10,105,11,330
1,1489249631720.0,1489250325950.0,48,3,0,3012,1175,8216,1281,201,494,9,5,6,48,13,1710
1,1489249489489.0,1489249619338.0,13,3,2,8288,1310,8216,1291,219,1080,8,15,1,13,13,703
1,1489192219925.0,1489192920098.0,44,3,0,8279,1301,64,1368,258,868,5,10,0,44,11,1659
1,1489191952013.0,1489192119975.0,15,3,2,8279,1290,2691,1320,77,691,4,15,2,15,11,941
1,1489191420595.0,1489191943845.0,33,3,2,2691,1323,8216,1301,201,495,8,10,10,33,13,1315
1,1489139544022.0,1489140503019.0,73,1,2,8279,1288,1915,1329,39,45,3,15,1,73,11,1571
1,1489014847267.0,1489015846355.0,52,1,0,7927,1103,8216,1283,227,1090,12,15,8,52,13,1432
1,1489013753969.0,1489014161453.0,28,3,0,8279,1291,4853,1396,245,943,4,15,7,28,11,679
1,1489012980164.0,1489013580422.0,55,0,1,8279,1286,2262,1442,258,868,5,16,0,55,11,315
1,1489012485498.0,1489012964775.0,21,3,2,4525,1346,8216,1296,197,297,7,20,5,21,13,277
1,1489011983136.0,1489012457682.0,27,3,2,6354,1401,8216,1304,175,68,4,30,0,27,13,1206
1,1488929650466.0,1488930151371.0,48,3,0,8279,1313,2564,1374,245,943,4,15,0,48,11,1175
1,1488928502836.0,1488929593751.0,87,1,2,8279,1302,3481,1304,101,1250,6,12,2,87,11,767
1,1488927463860.0,1488928440525.0,51,3,2,8729,1369,8216,1312,173,172,6,8,10,51,13,1184
1,1488927093390.0,1488927420047.0,27,3,2,93,1436,8216,1319,239,961,2,15,6,27,11,1107
1,1488840766572.0,1488841258180.0,47,1,2,8279,1307,6002,1382,241,967,4,10,2,47,11,1371
1,1488840520438.0,1488840707220.0,20,3,0,5247,1240,8216,1297,219,1074,7,10,2,20,13,242
1,1488840010402.0,1488840422567.0,42,3,0,8279,1308,2919,1337,36,214,2,8,0,42,11,1933
1,1488744439406.0,1488745919933.0,59,1,2,8279,1297,3767,1276,264,874,4,14,1,59,11,1027
1,1488741802039.0,1488742309040.0,36,3,0,1764,1274,8216,1285,195,1150,5,8,8,36,13,1212
1,1488740551617.0,1488740807318.0,20,3,2,8279,1276,8651,1179,258,868,5,15,0,20,11,615
1,1488661286764.0,1488662354362.0,51,1,2,207,1421,8216,1284,197,297,7,10,5,51,13,798
1,1488660009772.0,1488661231162.0,58,3,0,8279,1288,4313,1587,248,1387,5,30,0,58,11,215
1,1482601377463.0,1482602033206.0,53,3,2,2374,1943,4687,1500,72,1125,2,15,0,53,13,1921
0,1503294895321.0,1503295453776.0,26,3,0,5036,1516,628,1500,258,868,5,5,15,26,11,1176
0,1501684629203.0,1501684694067.0,7,3,2,5957,1500,628,1500,71,752,5,10,5,7,13,1833
0,1501683422324.0,1501684590059.0,76,3,0,648,1500,6014,1500,197,1415,5,10,5,76,13,146
0,1500096412399.0,1500097000205.0,47,3,2,7326,1441,628,1500,200,294,8,5,7,47,13,1413
0,1489674570245.0,1489676759820.0,92,1,0,648,1500,2284,1560,4,1463,2,15,15,92,2,1189
0,1489440099159.0,1489441466206.0,55,1,2,3000,1500,628,1500,239,961,2,15,10,55,11,1207
0,1489439304726.0,1489440096925.0,60,3,0,648,1500,3098,1500,192,784,4,15,10,60,13,822
0,1489430558247.0,1489431737971.0,55,1,2,810,1833,628,1500,49,768,4,12,4,55,11,954
0,1485522541756.0,1485525019265.0,79,2,2,5558,1500,628,1500,211,1036,5,15,10,79,13,103
1,1485703331666.0,1485704319287.0,39,3,2,948,1274,9210,1311,90,1194,2,15,15,39,13,677
1,1485701096445.0,1485702380795.0,32,2,0,9312,1323,4684,1348,192,784,4,15,15,32,13,390
1,1485700793124.0,1485700999568.0,23,3,2,9312,1305,4441,1483,78,809,2,15,15,23,13,736
1,1485460634772.0,1485461549316.0,66,2,0,324,1469,9210,1285,197,1415,5,5,5,66,13,1367
1,1485130110289.0,1485130918776.0,96,1,0,9312,1295,7962,1758,81,111,2,5,5,96,13,1550
1,1485102152058.0,1485103208970.0,154,1,0,7628,1498,9210,1274,211,1072,6,5,5,154,13,780
1,1485059802912.0,1485060823356.0,94,3,0,9312,1278,851,1582,212,1052,6,5,5,94,13,1988
1,1485058355055.0,1485058796414.0,47,3,0,9312,1298,7378,1119,196,1150,7,5,5,47,13,525
1,1485057418852.0,1485058218931.0,85,3,2,1884,1498,9210,1304,93,1219,3,5,5,85,13,464
1,1484857362240.0,1484858069418.0,63,1,2,7086,1556,9210,1310,95,1223,4,5,5,63,13,992
1,1484621120197.0,1484621966419.0,77,1,2,9312,1305,8226,1023,192,784,4,5,5,77,13,1286
1,1484619270723.0,1484620159605.0,119,3,2,21,1674,9210,1308,100,1315,6,5,5,119,13,914
1,1497136035813.0,1497137443968.0,66,1,0,788,1752,7810,1960,152,352,3,15,0,66,13,1628
1,1497135315257.0,1497135920863.0,31,3,0,9126,1877,7810,1940,153,345,9,15,0,31,13,860
1,1497036281962.0,1497036735977.0,33,3,2,7853,1932,2690,1644,31,279,3,15,0,33,9,702
1,1497036147931.0,1497036205792.0,8,3,0,174,1632,7810,1924,152,310,4,15,0,8,13,1025
1,1497036004009.0,1497036077026.0,9,3,2,7853,1916,839,1620,10,238,2,15,0,9,9,187
1,1497019442174.0,1497020351906.0,79,2,2,6239,1919,7810,1945,154,312,8,10,0,79,13,19
1,1497016070393.0,1497017727049.0,49,3,2,7853,1924,769,1832,19,247,2,15,15,49,9,629
1,1496941792935.0,1496943246222.0,54,3,0,5526,1918,7810,1891,65,204,5,15,15,54,11,143
1,1496851289773.0,1496853704175.0,79,1,2,7853,1865,2438,1781,28,269,2,15,15,79,9,1207
1,1496850915913.0,1496851220823.0,16,3,2,7853,1847,3234,1657,11,243,2,15,15,16,9,146
1,1482435442137.0,1482435955698.0,30,3,0,6518,1572,7810,1832,78,807,5,30,0,30,13,1676
1,1481913538579.0,1481914163593.0,41,3,2,3543,1697,7810,1890,192,795,8,15,15,41,13,98
1,1481686607261.0,1481692524041.0,65,1,2,7853,1848,8356,1823,19,247,2,45,45,65,9,992
1,1481685415398.0,1481686492146.0,49,3,0,7317,1798,7810,1796,37,1449,4,45,45,49,11,574
1,1481144995605.0,1481146623978.0,59,3,2,7853,1709,1076,1871,18,267,5,15,10,59,9,1963
1,1481143655903.0,1481144701646.0,37,3,2,7853,1659,2412,1555,10,215,1,30,0,37,9,278
1,1479950947722.0,1479951338327.0,22,3,0,7853,1815,2140,1378,10,238,2,60,0,22,9,159
1,1479828231446.0,1479832142572.0,78,2,0,5994,1676,7810,1741,192,795,8,30,10,78,13,1170
1,1479742896218.0,1479744072346.0,67,3,2,7853,1500,4012,1430,10,238,2,40,10,67,9,1888
1,1503149616907.0,1503150952561.0,50,3,0,523,1470,683,1453,181,574,4,15,15,50,13,210
1,1503149132328.0,1503149578373.0,42,3,2,4746,1445,683,1464,216,1039,6,15,15,42,13,285
1,1502044270960.0,1502045622774.0,100,3,0,9075,1500,683,1456,193,1034,5,15,15,100,13,1069
1,1501931899769.0,1501933844189.0,63,1,2,695,1446,2735,1424,90,1208,3,15,15,63,13,1752
1,1501875303883.0,1501877434325.0,64,3,0,5913,1461,683,1434,253,1399,7,15,15,64,11,1398
0,1482164638251.0,1482166051194.0,66,2,0,695,1434,1420,1513,265,907,5,15,0,66,11,2040
1,1482089674894.0,1482089718825.0,7,3,2,3375,1499,683,1442,0,1433,1,15,1,7,12,1206
0,1482011827920.0,1482013058845.0,107,1,2,695,1442,7214,1566,258,868,5,6,8,107,11,773
0,1482005506306.0,1482006050324.0,37,3,2,248,1500,683,1442,26,244,7,10,5,37,13,1688
1,1481752529214.0,1481754975995.0,259,0,1,695,1441,5038,1461,248,1378,5,15,5,259,11,1442
1,1481574486375.0,1481577299746.0,101,1,2,8764,1543,683,1448,19,247,2,30,10,101,9,983
1,1481573727863.0,1481574315650.0,21,0,1,695,1448,8884,1458,36,433,2,30,0,21,11,473
1,1481481751659.0,1481483530034.0,120,2,0,695,1446,3275,1494,262,866,7,15,0,120,11,1491
1,1481479618325.0,1481481736144.0,69,3,2,1253,1497,683,1456,245,943,4,30,0,69,11,1560
1,1481463890681.0,1481465173202.0,82,3,0,695,1466,5918,1527,245,943,4,30,0,82,11,1082
1,1481403155554.0,1481403438743.0,19,1,2,695,1444,544,1500,191,210,4,20,30,19,13,1159
1,1481393679580.0,1481395688002.0,75,3,2,712,1661,683,1450,208,520,11,30,0,75,13,1127
1,1481312389671.0,1481314572184.0,134,2,0,1279,1441,683,1438,1,742,5,15,4,134,6,1145
0,1498172052723.0,1498172207073.0,20,3,0,2225,1351,7092,1471,195,1160,6,7,7,20,13,1966
1,1496652518819.0,1496653471084.0,94,3,0,7037,1491,4911,1346,86,111,5,10,0,94,13,1598
1,1496651858015.0,1496652461971.0,70,1,0,6689,1318,7092,1483,193,1035,5,10,0,70,13,926
1,1496651150086.0,1496651800960.0,58,1,0,7037,1496,8971,1511,99,1324,4,10,0,58,13,1168
1,1496650633512.0,1496651089050.0,44,3,0,1552,1485,7092,1482,244,178,7,10,0,44,11,1653
1,1496577464744.0,1496578291554.0,117,1,2,7037,1467,5689,1456,108,1246,6,10,0,117,13,1036
1,1496491905952.0,1496492161900.0,31,3,0,8443,1446,7092,1452,195,1150,5,10,0,31,13,1694
1,1494949558201.0,1494950267802.0,65,3,2,7037,1421,6726,1429,213,1121,6,10,0,65,13,856
1,1481532059928.0,1481532311364.0,37,1,2,9178,1329,7092,1443,211,1072,6,10,0,37,13,1036
1,1481507144985.0,1481507746282.0,39,1,2,7037,1423,5578,1484,191,635,3,10,5,39,13,1162
1,1480855722662.0,1480856617440.0,35,3,2,7037,1407,7485,1377,71,137,3,15,15,35,13,917
1,1480374298886.0,1480375451704.0,82,1,0,7666,1231,7092,1397,258,852,5,10,6,82,11,1389
1,1480374222640.0,1480374279694.0,11,3,0,9017,952,7092,1394,0,1431,2,15,0,11,1,199
1,1480373917885.0,1480374218171.0,31,1,2,7037,1390,8915,967,71,656,3,15,0,31,13,1159
1,1483093977196.0,1483094918982.0,46,2,0,4233,1046,7916,1030,81,125,3,10,0,46,10,155
1,1481455835295.0,1481455911492.0,13,3,2,1431,1045,4344,1119,4,1465,2,10,0,13,2,1935
1,1481227262033.0,1481227438278.0,14,3,0,4233,1179,8401,1329,0,1433,1,10,0,14,12,268
1,1481126274762.0,1481126790603.0,69,1,2,2100,1409,4344,1228,71,32,2,10,0,69,13,1492
1,1481125782343.0,1481126265872.0,48,3,2,2086,1388,4344,1326,81,111,2,10,0,48,13,1876
1,1481124364793.0,1481124645803.0,28,1,0,4233,1500,3417,1503,0,1433,1,10,0,28,12,101
1,1498820847524.0,1498820859493.0,4,3,0,6884,1650,283,1812,195,637,4,10,0,4,13,468
1,1498190577271.0,1498190897784.0,43,3,2,2593,1436,6937,1668,152,1002,4,10,0,43,11,1087
1,1498188806592.0,1498189970390.0,78,1,0,6884,1678,196,1715,248,1377,4,10,0,78,11,1260
1,1498187634012.0,1498188490558.0,75,2,2,6880,1724,6937,1688,79,819,8,10,0,75,13,53
1,1498187187681.0,1498187591311.0,39,3,2,6884,1678,6446,1630,258,868,5,10,0,39,11,684
1,1497790587120.0,1497791526764.0,41,3,2,3042,1728,6937,1688,101,1282,8,10,0,41,2,105
1,1497789501057.0,1497790553979.0,98,2,0,6884,1701,592,1638,201,495,8,10,0,98,13,339
1,1497788966362.0,1497789433788.0,62,3,0,6884,1715,7450,1652,117,1224,5,10,0,62,13,1648
1,1497778211177.0,1497779328219.0,61,2,2,283,1777,6937,1725,358,612,9,10,0,61,13,915
1,1497384580029.0,1497385523363.0,100,1,0,6884,1745,975,1747,108,1251,4,10,0,100,13,1829
1,1497384525400.0,1497385413289.0,37,2,2,6389,1831,6937,1745,91,1354,12,10,0,37,13,595
1,1497373328085.0,1497374175220.0,125,1,2,6884,1732,338,1747,72,1141,4,10,0,125,13,767
1,1497373152206.0,1497373316286.0,30,1,0,323,1759,6937,1719,37,960,2,10,0,30,11,436
1,1488375412417.0,1488376096897.0,43,0,1,4756,1739,6937,1719,78,809,2,10,0,43,13,868
1,1485459560503.0,1485460388784.0,80,2,0,6884,1747,2174,1588,245,930,4,10,0,80,11,547
1,1485458532680.0,1485459427028.0,63,3,2,6884,1742,3944,1506,192,785,5,10,0,63,13,1069
1,1485457469383.0,1485458003375.0,49,1,2,6884,1728,615,1772,241,992,3,10,0,49,11,1714
1,1485372852461.0,1485373471472.0,39,1,2,6423,2257,6937,1730,78,810,3,10,0,39,13,664
1,1485371606941.0,1485372809307.0,102,2,0,8966,1434,6937,1726,0,1433,1,10,0,102,12,1475
1,1485371288798.0,1485371571724.0,38,1,0,6884,1742,4563,1602,206,463,6,10,0,38,13,855
1,1485348950458.0,1485349969777.0,105,2,2,5933,1997,6937,1747,78,809,2,10,0,105,13,360
1,1485348601307.0,1485348947130.0,35,3,0,6884,1751,5987,1992,152,352,3,10,0,35,13,333
1,1485348050683.0,1485348599455.0,35,3,2,5933,1987,6937,1757,79,819,8,10,0,35,13,42
1,1485293113297.0,1485294350652.0,82,2,0,6884,1762,5987,1971,193,778,5,10,0,82,13,317
1,1485291847725.0,1485293110920.0,83,2,2,5933,1964,6937,1768,79,819,8,10,0,83,13,462
1,1481287198344.0,1481287781201.0,89,1,2,7854,1939,6937,1795,0,1433,1,10,0,89,12,1454
1,1481226207223.0,1481226321546.0,22,3,0,6884,1811,7409,1696,191,643,4,10,0,22,13,1901
1,1481225602505.0,1481226160747.0,39,3,2,4280,1894,6937,1820,78,809,2,10,0,39,13,988
1,1481225286257.0,1481225591868.0,34,3,0,6884,1835,1016,1733,234,1085,28,10,0,34,13,350
1,1481224635475.0,1481225264291.0,45,3,2,6884,1832,1158,1503,245,943,4,10,0,45,11,671
1,1481204189544.0,1481205340626.0,88,3,0,3663,2242,6937,1811,77,693,6,10,0,88,13,896
1,1481117705629.0,1481118055594.0,39,3,2,1722,2101,6937,1824,264,874,4,10,0,39,11,1158
1,1481117202544.0,1481117679450.0,62,3,0,6884,1828,3600,2097,97,1323,5,10,0,62,13,1221
1,1481116567415.0,1481117087715.0,102,3,0,6884,1846,7820,1622,71,774,2,10,0,102,13,1889
1,1481116092401.0,1481116532331.0,41,3,2,9353,2048,6937,1852,78,810,3,10,0,41,13,1029
1,1481115663686.0,1481116044334.0,36,3,0,6884,1860,4797,1969,99,1324,4,10,0,36,13,1155
1,1481114954098.0,1481115613252.0,81,3,0,374,1820,6937,1850,78,1001,3,10,0,81,13,1823
1,1481114674372.0,1481114929146.0,71,3,2,6884,1846,7234,1551,218,1047,8,10,0,71,13,1807
1,1481114432298.0,1481114649496.0,32,3,0,8017,1680,6937,1839,117,1194,4,10,0,32,13,468
1,1481113882576.0,1481114394926.0,65,3,2,6884,1829,831,1777,71,764,4,10,0,65,13,650
1,1481112856500.0,1481113792907.0,68,1,0,9306,1604,6937,1824,79,819,8,10,0,68,11,855
1,1488650725365.0,1488651692283.0,95,2,2,2075,1801,5481,1784,4,1471,2,8,0,95,2,1836
1,1488650208992.0,1488650701179.0,41,3,2,5402,1768,8524,1773,120,1291,7,5,8,41,13,718
